frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9907,0.9907,0.9189,0.894,790.0,196.5,510.5,196.5,665.0,221.0,603.0,201.25,279.5,65.0697,0.2328,1,1,1,0
1,1,0,0,1,1,1,0.9897,0.9912,0.9141,0.9033,791.0,200.0,512.0,200.25,666.5,216.5,602.0,204.5,279.0001,65.6068,0.2351,1,1,2,0
2,1,0,0,1,1,1,0.9902,0.9907,0.9175,0.8979,789.0,197.0,512.5,198.5,667.0,224.5,599.0,203.0,276.5041,71.318,0.2579,1,1,3,0
3,1,0,0,1,1,1,0.9902,0.9902,0.9062,0.8979,794.0,198.5,512.5,196.75,665.5,219.0,596.5,204.0,281.5054,70.6116,0.2508,1,1,4,0
4,1,0,0,1,1,1,0.9907,0.9907,0.9194,0.8955,792.0,199.5,516.0,199.0,665.5,219.5,600.5,201.75,276.0005,67.38,0.2441,1,1,5,0
5,1,0,0,1,1,1,0.9922,0.9893,0.918,0.8838,794.5,200.25,513.5,195.75,669.0,222.75,597.0,202.0,281.036,74.9304,0.2666,1,1,6,1
6,1,0,0,1,1,1,0.9897,0.9912,0.9126,0.8975,792.0,198.25,514.0,198.75,669.0,222.0,603.0,204.0,278.0004,68.4105,0.2461,1,1,7,1
7,1,0,0,1,1,1,0.9907,0.9897,0.9106,0.895,794.5,198.0,514.0,195.25,669.0,224.5,598.5,210.0,280.5135,71.9757,0.2566,1,1,8,1
8,1,0,0,1,1,1,0.9912,0.9897,0.9121,0.8926,799.0,200.25,514.0,197.25,670.0,224.0,599.0,205.5,285.0158,73.3706,0.2574,1,1,9,1
9,1,0,0,1,1,1,0.9907,0.9893,0.9243,0.8892,794.0,199.0,514.0,198.25,667.0,221.0,606.5,207.5,280.001,61.9879,0.2214,1,1,10,1
10,1,0,0,1,1,1,0.9907,0.9897,0.9136,0.895,797.5,200.0,512.0,195.75,672.0,225.0,602.0,203.5,285.5316,73.2274,0.2565,1,1,11,1
11,1,0,0,1,1,1,0.9907,0.9902,0.9224,0.894,794.0,198.5,514.5,197.0,670.5,221.5,603.5,205.0,279.504,69.0018,0.2469,1,1,12,1
12,1,0,0,1,1,1,0.9917,0.9902,0.9067,0.8779,798.0,196.5,514.5,195.0,667.5,222.0,602.5,206.5,283.504,66.8225,0.2357,1,1,13,1
13,1,0,0,1,1,1,0.9912,0.9893,0.9155,0.8896,796.5,199.0,516.0,195.75,671.5,224.0,601.5,206.0,280.5188,72.2772,0.2577,1,1,14,1
14,1,0,0,1,1,1,0.9917,0.9893,0.9204,0.8872,796.0,193.75,515.0,189.0,673.0,225.5,598.5,213.0,281.0401,75.5414,0.2688,1,1,15,1
15,1,0,0,1,1,1,0.9902,0.9902,0.9199,0.895,795.0,199.25,516.5,197.0,668.0,214.5,606.5,208.0,278.5091,61.8425,0.222,1,1,16,1
16,1,0,0,1,1,1,0.9912,0.9893,0.9165,0.8916,798.0,198.5,516.5,194.0,671.0,219.0,602.5,206.0,281.536,69.7227,0.2477,1,1,17,1
17,1,0,0,1,1,1,0.9902,0.9893,0.9141,0.8984,799.0,199.5,516.5,195.25,671.0,222.0,603.0,207.25,282.532,69.5813,0.2463,1,1,18,1
18,1,0,0,1,1,1,0.9902,0.9897,0.9102,0.8955,802.0,198.75,517.0,195.0,672.0,221.75,603.5,206.25,285.0247,70.2318,0.2464,1,1,19,1
19,1,0,0,1,1,1,0.9907,0.9897,0.9111,0.8921,798.0,201.0,516.5,194.25,672.5,221.5,604.0,202.5,281.5809,71.0862,0.2525,1,1,20,1
20,1,0,0,1,1,1,0.9912,0.9893,0.9146,0.8862,800.5,199.0,516.0,195.5,672.0,224.5,607.5,204.75,284.5215,67.456,0.2371,1,1,21,1
21,1,0,0,1,1,1,0.9912,0.9897,0.9224,0.8823,797.0,198.25,517.0,197.0,672.0,219.5,609.5,206.5,280.0028,63.8377,0.228,1,1,22,1
22,1,0,0,1,1,1,0.9907,0.9907,0.9199,0.8916,796.0,197.25,518.0,198.25,673.0,218.0,612.0,202.0,278.0018,63.0635,0.2268,1,1,23,1
23,1,0,0,1,1,1,0.9907,0.9907,0.9185,0.8921,795.0,199.75,517.5,198.75,676.0,225.0,612.5,206.0,277.5018,66.2816,0.2389,1,1,24,1
24,1,0,0,1,1,1,0.9912,0.9897,0.9258,0.8872,795.0,199.25,518.5,198.5,678.5,225.5,612.5,204.75,276.501,69.185,0.2502,1,1,25,1
25,1,0,0,1,1,1,0.9902,0.9897,0.9243,0.8931,795.5,199.5,519.0,199.25,675.5,222.5,613.0,203.0,276.5001,65.4714,0.2368,1,1,26,1
26,1,0,0,1,1,1,0.9912,0.9907,0.916,0.8843,797.0,200.75,519.0,198.5,676.0,219.5,612.0,200.75,278.0091,66.69,0.2399,1,1,27,1
27,1,0,0,1,1,1,0.9907,0.9897,0.9219,0.8853,796.5,198.5,522.5,198.0,670.0,215.5,615.5,203.5,274.0005,55.8055,0.2037,1,1,28,1
28,1,0,0,1,1,1,0.9912,0.9902,0.9194,0.8833,797.0,199.0,521.5,197.0,672.0,217.75,614.0,205.0,275.5073,59.3849,0.2155,1,1,29,1
29,1,0,0,1,1,1,0.9902,0.9902,0.9194,0.8901,796.0,197.5,521.5,198.5,674.0,218.0,616.5,198.5,274.5018,60.7166,0.2212,1,1,30,1
30,1,0,0,1,1,1,0.9902,0.9902,0.918,0.8926,799.0,199.25,521.5,199.75,672.5,216.5,613.0,201.5,277.5005,61.3616,0.2211,1,1,31,1
31,1,0,0,1,1,1,0.9912,0.9902,0.9189,0.8862,795.0,201.75,520.0,200.0,674.0,220.0,617.5,202.0,275.0056,59.298,0.2156,1,1,32,1
