frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9895,0.9908,0.9133,0.8998,788.9779,197.5992,512.6632,200.1848,667.4811,220.1624,602.5586,203.9205,276.3268,66.9233,0.2422,1,1,1,0
1,1,0,0,1,1,1,0.9895,0.9907,0.9136,0.9002,788.8752,197.6284,512.6865,200.2525,667.4672,220.5978,602.5265,204.5212,276.2011,66.9011,0.2422,1,1,2,0
2,1,0,0,1,1,1,0.9899,0.9908,0.9136,0.8969,789.6196,196.8574,513.2328,199.7099,667.4946,221.7663,602.8472,204.6869,276.4016,66.8654,0.2419,1,1,3,0
3,1,0,0,1,1,1,0.9898,0.9908,0.9135,0.8975,789.672,196.8622,513.2918,199.7681,667.5586,221.8378,602.7842,204.6649,276.3955,67.0121,0.2424,1,1,4,0
4,1,0,0,1,1,1,0.9899,0.9908,0.9142,0.8973,789.6982,197.5666,513.8804,199.9136,669.4506,221.3393,603.893,203.5072,275.8277,67.9396,0.2463,1,1,5,0
5,1,0,0,1,1,1,0.9899,0.9908,0.9143,0.8973,789.6997,197.225,513.7347,199.5975,668.6568,220.5433,603.9637,203.2208,275.9752,66.9722,0.2427,1,1,6,1
6,1,0,0,1,1,1,0.99,0.9909,0.9134,0.8967,790.7395,198.0274,513.6814,200.1937,669.8052,221.8413,603.7938,205.846,277.0666,67.9217,0.2451,1,1,7,1
7,1,0,0,1,1,1,0.99,0.9909,0.9137,0.8963,790.8498,197.9235,513.806,200.108,669.6601,221.996,603.6752,205.8736,277.0525,67.9259,0.2452,1,1,8,1
8,1,0,0,1,1,1,0.9897,0.9906,0.9157,0.8985,792.0184,198.2144,514.1952,199.5044,670.4519,221.3918,605.2215,205.3746,277.8262,67.1681,0.2418,1,1,9,1
9,1,0,0,1,1,1,0.9897,0.9907,0.9152,0.8989,792.0761,198.1888,514.1497,199.6778,670.3901,221.2954,605.2646,205.3649,277.9304,67.0456,0.2412,1,1,10,1
10,1,0,0,1,1,1,0.9897,0.9907,0.9138,0.898,791.9816,196.9854,515.1262,198.7652,670.6156,220.3468,605.7971,206.3586,276.8611,66.3107,0.2395,1,1,11,1
11,1,0,0,1,1,1,0.9897,0.9908,0.9138,0.8981,791.9838,197.0453,515.1018,198.7687,670.7303,220.3589,605.718,206.3383,276.8873,66.507,0.2402,1,1,12,1
12,1,0,0,1,1,1,0.99,0.9906,0.915,0.8953,792.8614,197.0232,515.756,199.3806,669.8839,219.2986,605.7128,206.8309,277.1154,65.3711,0.2359,1,1,13,1
13,1,0,0,1,1,1,0.9896,0.9903,0.9169,0.8984,792.8794,197.4526,516.9543,199.5508,670.4764,219.1892,606.472,208.2444,275.9331,64.9334,0.2353,1,1,14,1
14,1,0,0,1,1,1,0.9896,0.9903,0.917,0.8983,792.888,197.4458,516.9953,199.5174,670.5034,219.1158,606.4854,208.0803,275.9005,64.9621,0.2355,1,1,15,1
15,1,0,0,1,1,1,0.9896,0.9901,0.918,0.8971,793.5368,197.5199,517.747,199.7075,670.3874,219.0722,607.1884,208.7961,275.7984,64.029,0.2322,1,1,16,1
16,1,0,0,1,1,1,0.9896,0.9901,0.918,0.8971,793.4906,197.5098,517.6866,199.6853,670.3231,219.0574,607.1432,208.7457,275.8126,64.016,0.2321,1,1,17,1
17,1,0,0,1,1,1,0.9894,0.99,0.9188,0.899,794.3833,198.0962,517.4394,199.0673,671.0908,218.2522,608.472,208.1702,276.9456,63.4253,0.229,1,1,18,1
18,1,0,0,1,1,1,0.9894,0.99,0.919,0.8991,794.4853,198.1779,517.5099,199.1095,671.081,218.1986,608.4732,208.023,276.977,63.4292,0.229,1,1,19,1
19,1,0,0,1,1,1,0.9896,0.9899,0.9193,0.8974,794.1181,198.5476,518.0186,197.9116,673.5576,218.514,609.7242,205.5747,276.1002,65.1315,0.2359,1,1,20,1
20,1,0,0,1,1,1,0.9897,0.9897,0.9198,0.8949,794.391,198.6074,518.4934,197.5769,674.4654,219.1278,611.2843,204.3092,275.8994,64.8957,0.2352,1,1,21,1
21,1,0,0,1,1,1,0.9897,0.9897,0.9199,0.8948,794.4049,198.5237,518.4532,197.526,674.153,218.9421,611.2591,204.419,275.9535,64.5489,0.2339,1,1,22,1
22,1,0,0,1,1,1,0.9896,0.9899,0.919,0.8964,794.6098,197.9537,519.2426,197.973,674.823,220.0108,613.0376,204.4685,275.3672,63.7103,0.2314,1,1,23,1
23,1,0,0,1,1,1,0.9896,0.9899,0.9189,0.8966,794.5976,197.9511,519.2268,197.9886,674.701,219.9293,612.8576,204.7325,275.3709,63.6831,0.2313,1,1,24,1
24,1,0,0,1,1,1,0.9898,0.99,0.9182,0.8944,795.124,198.3956,519.9269,198.6184,675.1566,219.7677,614.1245,204.2177,275.1972,62.9818,0.2289,1,1,25,1
25,1,0,0,1,1,1,0.9897,0.99,0.9182,0.8945,795.0708,198.4762,519.8886,198.6346,675.1496,219.7098,614.1499,204.1826,275.1823,62.9448,0.2287,1,1,26,1
26,1,0,0,1,1,1,0.99,0.99,0.9181,0.8923,795.4972,198.4824,521.1052,198.701,675.1302,219.9039,614.2254,204.2332,274.3921,62.8886,0.2292,1,1,27,1
27,2,1,0,1,1,1,0.9898,0.99,0.9176,0.8921,795.9298,198.0101,522.679,198.9273,674.9905,219.6326,615.3962,204.0016,273.2524,61.6101,0.2255,1,1,28,1
27,2,1,1,0,0,1,0.0118,0.0342,0.0307,0.0697,1269.8257,600.1612,1264.0935,601.6556,1224.0312,701.3058,1228.9307,701.1784,5.9238,4.9011,0.8274,0,0,0,0
28,2,1,0,1,1,1,0.9898,0.99,0.9176,0.892,795.8974,198.0065,522.6804,198.9035,675.0254,219.7123,615.3038,204.054,273.2185,61.7403,0.226,1,1,29,1
28,2,1,1,0,0,1,0.0118,0.0342,0.0308,0.0698,1269.8411,599.9599,1264.0983,601.4346,1223.9541,701.2125,1228.8687,700.9919,5.9291,4.9195,0.8297,0,0,0,0
29,1,0,0,1,1,1,0.9899,0.9902,0.9166,0.893,796.245,197.1042,522.3552,199.322,675.6806,218.7615,616.5149,202.7775,273.8987,61.2867,0.2238,1,1,30,1
30,1,0,0,1,1,1,0.9899,0.9902,0.9166,0.8928,796.2038,197.1577,522.3326,199.2592,675.706,218.6917,616.4526,202.7866,273.8792,61.351,0.224,1,1,31,1
31,1,0,0,1,1,1,0.99,0.9901,0.9171,0.8902,795.9802,197.1706,522.45,199.2436,675.4304,219.1199,617.323,201.5313,273.5381,60.711,0.2219,1,1,32,1
32,1,0,0,1,1,1,0.99,0.9901,0.9171,0.8901,796.0074,197.2058,522.4578,199.2687,675.4674,219.1738,617.3272,201.4953,273.5575,60.7686,0.2221,1,1,33,1
33,1,0,0,1,1,1,0.9899,0.99,0.9164,0.8904,797.1375,196.5396,523.8472,200.0185,676.0458,220.331,617.8524,203.4654,273.3124,60.5881,0.2217,1,1,34,1
34,1,0,0,1,1,1,0.9898,0.99,0.9164,0.8907,797.1116,196.4511,523.816,200.0277,675.9517,220.3001,617.8376,203.5133,273.319,60.4901,0.2213,1,1,35,1
35,2,1,0,1,1,1,0.9901,0.9902,0.9147,0.8883,797.7241,196.7677,523.6312,199.35,677.5538,221.4546,617.7006,204.408,274.1051,62.2335,0.227,1,1,36,1
35,2,1,2,0,0,1,0.0099,0.0327,0.0273,0.0691,1272.5496,578.1255,1264.5574,580.6204,1234.1427,696.8386,1234.9525,695.4746,8.3726,1.5862,0.1895,0,0,0,0
36,1,0,0,1,1,1,0.9898,0.9905,0.9128,0.891,797.9018,197.5675,523.9287,200.0489,678.9912,223.1654,617.958,206.0749,273.9843,63.3809,0.2313,1,1,37,1
37,1,0,0,1,1,1,0.9898,0.9904,0.9129,0.891,797.9166,197.5656,523.962,200.069,678.9734,223.1388,618.0531,205.9292,273.9661,63.3044,0.2311,1,1,38,1
38,1,0,0,1,1,1,0.99,0.9903,0.9143,0.8884,798.9126,197.6417,524.6911,199.7777,679.0626,223.0192,618.1859,205.0982,274.2298,63.4597,0.2314,1,1,39,1
39,1,0,0,1,1,1,0.99,0.9903,0.9143,0.8884,798.8637,197.605,524.6776,199.7984,679.0572,222.9698,618.2041,205.0542,274.1948,63.4355,0.2314,1,1,40,1
40,1,0,0,1,1,1,0.9899,0.9903,0.9145,0.8898,799.2222,198.1125,525.3845,200.3345,679.6032,222.9004,619.1532,204.8044,273.8467,63.1004,0.2304,1,1,41,1
41,1,0,0,1,1,1,0.9899,0.9903,0.9145,0.8898,799.2146,198.1017,525.3342,200.3434,679.5763,222.972,619.144,204.87,273.8896,63.0852,0.2303,1,1,42,1
42,1,0,0,1,1,1,0.9897,0.9901,0.9143,0.8892,800.3534,198.8635,525.9444,200.468,680.4218,223.0306,620.1285,204.551,274.4136,63.0617,0.2298,1,1,43,1
43,1,0,0,1,1,1,0.9897,0.9901,0.9143,0.8893,800.3496,198.8522,525.9648,200.4586,680.4895,223.0353,620.1574,204.4474,274.3895,63.1306,0.2301,1,1,44,1
44,1,0,0,1,1,1,0.9896,0.9902,0.9154,0.8922,800.3704,199.1974,526.2672,200.9764,681.2318,223.6235,620.9123,205.0288,274.1089,63.1206,0.2303,1,1,45,1
45,1,0,0,1,1,1,0.9896,0.9902,0.9152,0.8923,800.4676,199.1522,526.2542,201.0119,681.2364,223.655,620.9036,205.0274,274.2197,63.143,0.2303,1,1,46,1
46,1,0,0,1,1,1,0.9894,0.9903,0.9143,0.8941,800.4506,198.7206,527.0107,201.2972,680.4796,220.8386,622.122,202.8201,273.4521,61.076,0.2234,1,1,47,1
47,1,0,0,1,1,1,0.9894,0.9904,0.9143,0.8943,800.3681,198.6708,526.9643,201.31,680.4752,220.948,622.0512,202.9741,273.4165,61.1263,0.2236,1,1,48,1
48,1,0,0,1,1,1,0.9893,0.9901,0.9143,0.8936,800.6598,198.8432,527.195,200.9782,681.6453,222.3511,622.0769,203.0155,273.4731,62.628,0.229,1,1,49,1
49,1,0,0,1,1,1,0.9894,0.9907,0.9113,0.8948,800.6327,198.8952,527.3213,201.485,682.9106,223.9793,622.2292,205.099,273.3237,63.5508,0.2325,1,1,50,1
50,1,0,0,1,1,1,0.9894,0.9907,0.9112,0.8949,800.6706,198.8383,527.3072,201.463,682.8588,223.9231,622.3718,204.9828,273.3761,63.3831,0.2319,1,1,51,1
51,1,0,0,1,1,1,0.9894,0.9907,0.9116,0.895,801.193,200.1162,527.2074,202.2392,682.4654,224.5326,622.9108,204.816,273.9937,62.7335,0.229,1,1,52,1
52,1,0,0,1,1,1,0.9894,0.9907,0.9116,0.8949,801.17,200.1315,527.1417,202.2848,682.4871,224.5839,622.907,204.791,274.0368,62.7817,0.2291,1,1,53,1
53,1,0,0,1,1,1,0.9892,0.9904,0.9122,0.8949,801.5662,200.0242,527.5524,201.7087,682.9698,225.7826,623.6078,204.3283,274.0189,63.12,0.2303,1,1,54,1
54,1,0,0,1,1,1,0.9892,0.9904,0.9121,0.895,801.615,200.0092,527.5382,201.7003,682.9159,225.6568,623.6429,204.2569,274.0819,63.0178,0.2299,1,1,55,1
55,1,0,0,1,1,1,0.9892,0.9905,0.9112,0.8946,802.119,200.0982,527.3568,202.102,683.3512,225.7977,622.9892,205.3223,274.7696,63.7401,0.232,1,1,56,1
56,1,0,0,1,1,1,0.9891,0.9905,0.9113,0.8956,801.5094,200.7769,527.8033,202.1611,683.443,225.9412,622.3366,205.5958,273.7096,64.4044,0.2353,1,1,57,1
57,1,0,0,1,1,1,0.9891,0.9905,0.9113,0.8957,801.5172,200.7973,527.8191,202.1731,683.4638,225.9168,622.3454,205.5869,273.7016,64.411,0.2353,1,1,58,1
58,1,0,0,1,1,1,0.9894,0.9904,0.9131,0.8933,801.4611,200.7075,527.5074,201.7237,682.9222,225.2353,622.6689,205.8796,273.9556,63.286,0.231,1,1,59,1
59,1,0,0,1,1,1,0.9894,0.9904,0.913,0.8932,801.4078,200.6662,527.504,201.6918,682.8672,225.2038,622.728,205.8491,273.9057,63.1769,0.2307,1,1,60,1
60,1,0,0,1,1,1,0.9893,0.9905,0.9117,0.895,801.4187,200.7189,527.0982,201.9132,682.4664,225.1844,622.5826,205.2717,274.323,63.1078,0.23,1,1,61,1
61,1,0,0,1,1,1,0.9893,0.9905,0.9117,0.8949,801.4077,200.6377,527.1175,201.8318,682.3017,225.0227,622.7155,205.1771,274.2928,62.8042,0.229,1,1,62,1
62,1,0,0,1,1,1,0.9894,0.9903,0.9133,0.893,801.5309,201.8138,527.3272,201.8151,683.0678,225.3007,621.8867,205.4467,274.2037,64.3219,0.2346,1,1,63,1
63,1,0,0,1,1,1,0.9898,0.9905,0.913,0.8917,800.7649,201.082,527.2888,201.6571,683.2916,226.0218,621.5824,206.2638,273.4767,64.7951,0.2369,1,1,64,1
64,1,0,0,1,1,1,0.9897,0.9905,0.913,0.8918,800.8514,201.0423,527.3521,201.7099,683.2447,225.9678,621.6357,206.2069,273.5001,64.7006,0.2366,1,1,65,1
65,1,0,0,1,1,1,0.9895,0.9904,0.9134,0.8933,801.1493,200.6956,527.299,201.8852,682.7239,225.6808,621.4561,206.524,273.8529,64.1929,0.2344,1,1,66,1
66,1,0,0,1,1,1,0.9895,0.9904,0.9132,0.8933,801.1154,200.6993,527.2005,201.8611,682.6998,225.7478,621.3997,206.5797,273.9173,64.2271,0.2345,1,1,67,1
