frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9883,0.9868,0.9106,0.9077,787.5,250.5,615.5,253.5,711.0,249.0,661.5,246.5,172.0262,49.5631,0.2881,1,1,1,0
1,1,0,0,1,1,1,0.9878,0.9868,0.9053,0.9072,786.5,250.5,614.0,254.0,710.5,250.5,663.0,249.5,172.5355,47.5105,0.2754,1,1,2,0
2,1,0,0,1,1,1,0.9878,0.9863,0.9092,0.9058,786.5,250.5,614.0,254.0,711.5,251.0,664.0,251.0,172.5355,47.5,0.2753,1,1,3,0
3,1,0,0,1,1,1,0.9878,0.9868,0.9087,0.9062,786.5,250.5,614.0,254.5,711.5,251.0,663.5,251.0,172.5464,48.0,0.2782,1,1,4,0
4,1,0,0,1,1,1,0.9883,0.9863,0.9111,0.9048,786.0,250.5,614.5,254.0,711.0,252.5,664.0,253.5,171.5357,47.0106,0.2741,1,1,5,0
5,1,0,0,1,1,1,0.9883,0.9863,0.9102,0.9043,786.0,251.0,614.5,254.5,711.0,252.5,664.5,254.0,171.5357,46.5242,0.2712,1,1,6,1
6,1,0,0,1,1,1,0.9878,0.9863,0.9092,0.9077,785.5,250.5,614.0,254.5,712.5,255.0,663.5,257.5,171.5466,49.0637,0.286,1,1,7,1
7,1,0,0,1,1,1,0.9878,0.9868,0.9092,0.9082,785.5,250.5,614.0,254.5,712.5,255.0,664.0,257.5,171.5466,48.5644,0.2831,1,1,8,1
8,1,0,0,1,1,1,0.9878,0.9873,0.9062,0.9111,786.0,250.5,613.5,255.0,714.0,257.5,664.0,260.0,172.5587,50.0625,0.2901,1,1,9,1
9,1,0,0,1,1,1,0.9878,0.9873,0.9072,0.9106,786.0,250.5,613.5,255.0,714.0,257.0,664.5,260.0,172.5587,49.5908,0.2874,1,1,10,1
10,1,0,0,1,1,1,0.9858,0.9873,0.895,0.9111,785.0,251.5,613.5,255.0,716.5,261.0,664.0,261.0,171.5357,52.5,0.3061,1,1,11,1
11,1,0,0,1,1,1,0.9883,0.9868,0.9116,0.9087,787.0,251.0,615.0,255.0,717.0,261.5,665.5,262.0,172.0465,51.5024,0.2994,1,1,12,1
12,1,0,0,1,1,1,0.9883,0.9868,0.9121,0.9092,787.5,251.0,615.0,255.0,717.0,261.5,665.5,262.0,172.5464,51.5024,0.2985,1,1,13,1
13,1,0,0,1,1,1,0.9878,0.9863,0.9082,0.9077,787.5,250.5,616.0,255.0,717.0,261.5,666.0,263.0,171.559,51.0221,0.2974,1,1,14,1
14,1,0,0,1,1,1,0.9878,0.9863,0.9087,0.9077,787.5,250.5,616.0,255.0,717.0,261.5,666.5,262.5,171.559,50.5099,0.2944,1,1,15,1
15,1,0,0,1,1,1,0.9858,0.9868,0.897,0.9116,786.5,250.5,615.0,255.0,720.0,264.0,666.0,262.0,171.559,54.037,0.315,1,1,16,1
16,1,0,0,1,1,1,0.9858,0.9868,0.8975,0.9111,786.5,250.5,615.0,255.0,720.0,264.0,666.0,262.0,171.559,54.037,0.315,1,1,17,1
17,1,0,0,1,1,1,0.9858,0.9868,0.8965,0.9097,787.0,251.0,616.0,255.0,719.5,263.5,668.0,261.5,171.0468,51.5388,0.3013,1,1,18,1
18,1,0,0,1,1,1,0.9858,0.9863,0.897,0.9082,788.0,251.0,616.0,255.0,719.0,263.0,668.5,261.0,172.0465,50.5396,0.2938,1,1,19,1
19,1,0,0,1,1,1,0.9858,0.9863,0.8975,0.9082,788.0,251.0,616.0,255.0,719.0,262.5,668.5,261.0,172.0465,50.5223,0.2937,1,1,20,1
20,1,0,0,1,1,1,0.9863,0.9863,0.9028,0.9097,789.5,251.0,617.5,255.0,720.0,262.0,668.5,260.5,172.0465,51.5218,0.2995,1,1,21,1
21,1,0,0,1,1,1,0.9863,0.9863,0.9028,0.9092,789.5,251.0,617.5,255.0,720.0,262.0,668.0,260.5,172.0465,52.0216,0.3024,1,1,22,1
22,1,0,0,1,1,1,0.9863,0.9863,0.9019,0.9077,791.0,251.0,619.0,255.0,718.0,261.0,668.0,260.5,172.0465,50.0025,0.2906,1,1,23,1
23,1,0,0,1,1,1,0.9863,0.9863,0.9014,0.9082,791.0,251.0,619.0,255.0,718.0,261.0,668.0,260.5,172.0465,50.0025,0.2906,1,1,24,1
24,1,0,0,1,1,1,0.9868,0.9858,0.9038,0.9048,792.0,251.5,620.0,255.0,717.0,261.5,668.5,261.0,172.0356,48.5026,0.2819,1,1,25,1
25,1,0,0,1,1,1,0.9868,0.9858,0.9038,0.9048,792.0,251.5,620.0,255.0,717.0,261.0,668.5,261.0,172.0356,48.5,0.2819,1,1,26,1
26,1,0,0,1,1,1,0.9868,0.9863,0.9053,0.9053,791.5,252.0,619.5,255.0,717.5,262.0,668.0,262.0,172.0262,49.5,0.2877,1,1,27,1
27,1,0,0,1,1,1,0.9868,0.9854,0.9058,0.9014,792.0,252.0,620.5,254.5,716.5,262.0,668.0,260.0,171.5182,48.5412,0.283,1,1,28,1
28,1,0,0,1,1,1,0.9868,0.9854,0.9058,0.9009,792.0,252.5,620.5,254.5,716.5,261.5,668.0,260.5,171.5117,48.5103,0.2828,1,1,29,1
29,1,0,0,1,1,1,0.9868,0.9858,0.9058,0.9033,792.5,252.0,621.0,254.0,714.5,261.5,667.5,260.5,171.5117,47.0106,0.2741,1,1,30,1
30,1,0,0,1,1,1,0.9868,0.9858,0.9058,0.9033,792.5,252.0,621.0,254.0,715.0,261.5,667.5,261.0,171.5117,47.5026,0.277,1,1,31,1
31,1,0,0,1,1,1,0.9868,0.9858,0.9072,0.9033,793.5,253.0,621.0,254.5,713.5,262.0,667.5,260.0,172.5065,46.0435,0.2669,1,1,32,1
32,1,0,0,1,1,1,0.9868,0.9858,0.9067,0.9033,793.5,253.0,621.0,254.5,713.5,262.0,667.5,260.0,172.5065,46.0435,0.2669,1,1,33,1
33,1,0,0,1,1,1,0.9873,0.9854,0.9062,0.8994,793.0,253.0,621.5,254.0,712.5,261.0,667.0,261.0,171.5029,45.5,0.2653,1,1,34,1
34,1,0,0,1,1,1,0.9868,0.9854,0.9058,0.8999,793.0,253.0,621.5,254.0,712.5,261.0,667.5,261.0,171.5029,45.0,0.2624,1,1,35,1
35,1,0,0,1,1,1,0.9873,0.9854,0.9067,0.897,793.0,253.0,621.5,254.0,712.0,262.0,667.5,262.0,171.5029,44.5,0.2595,1,1,36,1
36,1,0,0,1,1,1,0.9873,0.9854,0.9067,0.897,793.0,253.0,621.5,254.0,712.0,262.0,667.0,261.5,171.5029,45.0028,0.2624,1,1,37,1
37,1,0,0,1,1,1,0.9873,0.9854,0.9082,0.8989,793.0,254.0,621.0,254.5,712.5,261.5,667.0,261.0,172.0007,45.5027,0.2645,1,1,38,1
38,1,0,0,1,1,1,0.9868,0.9854,0.9038,0.8984,792.5,253.5,621.0,254.0,712.0,261.5,666.0,261.0,171.5007,46.0027,0.2682,1,1,39,1
39,1,0,0,1,1,1,0.9868,0.9854,0.9033,0.8984,792.5,253.5,621.0,254.0,712.0,261.5,666.5,261.0,171.5007,45.5027,0.2653,1,1,40,1
40,1,0,0,1,1,1,0.9868,0.9858,0.9028,0.9009,791.5,253.0,619.5,253.5,710.0,261.0,666.0,260.0,172.0007,44.0114,0.2559,1,1,41,1
41,1,0,0,1,1,1,0.9868,0.9858,0.9028,0.9014,791.5,253.0,619.5,253.5,710.0,260.5,666.0,260.0,172.0007,44.0028,0.2558,1,1,42,1
42,1,0,0,1,1,1,0.9878,0.9854,0.9111,0.9009,791.0,252.5,618.0,253.0,710.5,260.0,665.5,260.0,173.0007,45.0,0.2601,1,1,43,1
43,1,0,0,1,1,1,0.9878,0.9854,0.9111,0.9009,791.0,253.0,618.0,253.5,710.5,260.0,665.5,260.0,173.0007,45.0,0.2601,1,1,44,1
44,1,0,0,1,1,1,0.9878,0.9854,0.9102,0.9009,790.5,252.0,617.5,253.0,710.0,259.0,665.5,259.0,173.0029,44.5,0.2572,1,1,45,1
